101, 0.0158095104299022
101.25, 0.0161302993343106
101.5, 0.0164609458242686
101.75, 0.0168018577083002
102, 0.0171534640902897
102.25, 0.0175162167170953
102.5, 0.0178905914266476
102.75, 0.0182770897051824
103, 0.0186762403631025
103.25, 0.0190886013399033
103.5, 0.0195147616496388
103.75, 0.0199553434795665
104, 0.0204110044558991
104.25, 0.0208824400920345
104.5, 0.0213703864362403
104.75, 0.021875622937566
105, 0.0223989755507678
105.25, 0.0229413201032789
105.5, 0.023503585949788
105.75, 0.0240867599428221
106, 0.0246918907509226
106.25, 0.0253200935595965
106.5, 0.0259725551942777
106.75, 0.0266505397091125
107, 0.0273553944905618
107.25, 0.0280885569306808
107.5, 0.0288515617315946
107.75, 0.0296460489102549
108, 0.03047377258118
108.25, 0.0313366106046987
108.5, 0.0322365751994456
108.75, 0.0331758246306909
109, 0.0341566761008107
109.25, 0.0351816199851098
109.5, 0.0362533355756663
109.75, 0.0373747085182977
110, 0.0385488501536704
110.25, 0.039779119003581
110.5, 0.0410691446782567
110.75, 0.0424228545210099
111, 0.0438445033537722
111.25, 0.0453387067421602
111.5, 0.0469104782632829
111.75, 0.0485652713352903
112, 0.0503090262568674
112.25, 0.0521482232101494
112.5, 0.0540899421051084
112.75, 0.0561419302912955
113, 0.0583126793387702
113.25, 0.0606115123000924
113.5, 0.0630486831167815
113.75, 0.065635490135832
114, 0.0683844060661331
114.25, 0.0713092271452502
114.5, 0.074425244821905
114.75, 0.077749443911243
115, 0.0813007319772058
115.25, 0.0851002056754366
115.5, 0.0891714609976598
115.75, 0.0935409558541492
116, 0.0982384352918745
116.25, 0.103297431972328
116.5, 0.108755857455543
116.75, 0.114656703526932
117, 0.121048877487779
117.25, 0.127988201309335
117.5, 0.135538612226866
117.75, 0.143773612265281
118, 0.152778027076305
118.25, 0.162650151331223
118.5, 0.173504380132463
118.75, 0.185474455394806
119, 0.198717495577659
119.25, 0.213419030295338
119.5, 0.229799333558486
119.75, 0.24812144840913
120, 0.268701432666038
120.25, 0.29192154672446
120.5, 0.318247373975217
120.75, 0.348250248398816
121, 0.382636916421938
121.25, 0.422289163497777
121.5, 0.46831731612065
121.75, 0.522133281280117
122, 0.585551407674641
122.25, 0.660929408356613
122.5, 0.751367574726005
122.75, 0.860993566248828
123, 0.995373565460199
123.25, 1.16211000620267
123.5, 1.37171152879608
123.75, 1.63884590162803
124, 1.98408186154355
124.25, 2.43608830397412
124.5, 3.03367166607263
124.75, 3.82512012867214
125, 4.85713806250701
125.25, 6.1352652678339
125.5, 7.53247767676039
125.75, 8.68195209620974
126, 9.06937179921938
126.25, 8.47474189818746
126.5, 7.22590912349952
126.75, 5.8329168865203
127, 4.60516567081008
127.25, 3.62962151424821
127.5, 2.88574546387738
127.75, 2.32445850944013
128, 1.89918640902443
128.25, 1.57348608927091
128.5, 1.32069254826053
128.75, 1.12172738471352
129, 0.96298049615988
129.25, 0.834682888883703
129.5, 0.729749280642512
129.75, 0.642977550316311
130, 0.570498959900077
130.25, 0.509399537580647
130.5, 0.457457298197019
130.75, 0.412957981451008
131, 0.374564369347859
131.25, 0.341222508794263
131.5, 0.312093626517378
131.75, 0.286504131344827
132, 0.263908494209073
132.25, 0.243861398988309
132.5, 0.225996639774412
132.75, 0.210010978666559
133, 0.195651687288206
133.25, 0.182706849848417
133.5, 0.170997755132313
133.75, 0.160372882196354
134, 0.15070311185841
134.25, 0.141877888300807
134.5, 0.133802122515553
134.75, 0.126393679016488
135, 0.119581324180137
135.25, 0.113303042247159
135.5, 0.107504645900287
135.75, 0.102138624210078
136, 0.0971631828907763
136.25, 0.09254144117
136.5, 0.0882407568334382
136.75, 0.0842321566660474
137, 0.0804898539511877
137.25, 0.0769908381910768
137.5, 0.0737145249886026
137.75, 0.0706424562433001
138, 0.0677580425862405
138.25, 0.0650463414041534
138.5, 0.0624938649551473
138.75, 0.0600884140134104
139, 0.0578189332422912
139.25, 0.0556753851186645
139.5, 0.0536486397436228
139.75, 0.0517303782967466
140, 0.0499130082405276
140.25, 0.0481895886715375
140.5, 0.0465537644565036
140.75, 0.0449997079933292
141, 0.043522067606314
141.25, 0.0421159217271022
141.5, 0.0407767381328515
141.75, 0.0395003376145566
142, 0.0382828615344678
142.25, 0.037120742804661
142.5, 0.0360106798811332
142.75, 0.034949613421037
143, 0.0339347052962688
143.25, 0.0329633196957676
143.5, 0.0320330060825623
143.75, 0.031141483800644
144, 0.0302866281518366
144.25, 0.0294664577845669
144.5, 0.0286791232552916
144.75, 0.0279228966397277
145, 0.027196162085312
145.25, 0.0264974072087731
145.5, 0.0258252152535927
145.75, 0.0251782579316696
146, 0.0245552888818714
146.25, 0.0239551376855101
146.5, 0.0233767043852516
146.75, 0.0228189544596746
147, 0.022280914210733
147.25, 0.0217616665258323
147.5, 0.021260346980174
147.75, 0.0207761402485235
148, 0.0203082767986645
148.25, 0.0198560298415653
148.5, 0.0194187125157476
148.75, 0.0189956752855397
149, 0.0185863035348584
149.25, 0.018190015339916
149.5, 0.0178062594058162
149.75, 0.01743451315341
150, 0.0170742809440419
150.25, 0.0167250924309517
150.5, 0.0163865010271157
150.75, 0.0160580824802262
151, 0.0157394335463393
151.25, 0.015430170754462
151.5, 0.0151299292550271
151.75, 0.0148383617458123
152, 0.0145551374694097
152.25, 0.0142799412768538
152.5, 0.0140124727524675
152.75, 0.0137524453953957
153, 0.0134995858536716
153.25, 0.0132536332069994
153.5, 0.0130143382947445
153.75, 0.0127814630859065
154, 0.0125547800881045
154.25, 0.0123340717928401
154.5, 0.0121191301545161
154.75, 0.0119097561008847
155, 0.0117057590727773
155.25, 0.0115069565911334
155.5, 0.011313173849493
155.75, 0.0111242433302567
156, 0.0109400044431429
156.25, 0.0107603031843877
156.5, 0.0105849918153377
156.75, 0.0104139285591873
157, 0.0102469773146972
157.25, 0.0100840073858186
157.5, 0.00992489322622017
157.75, 0.00976951419778707
158, 0.00961775434222577
158.25, 0.00946950216496854
158.5, 0.00932465043062642
158.75, 0.00918309596929101
159, 0.00904473949303272
